date,text
2018-04-23 09:40:29,WindrushGeneration #times#cartoon#today 
2018-04-23 09:40:29,@CTinPorthcawl Really dumb thing was it wasnt my first attempt Doubted myself and still ended up wrong
2018-04-23 09:40:30,Although it says I have normal broadband speed I cant help feeling a little dejected by the graph it gives me Fee 
2018-04-23 09:40:30,New Forum Topic Forum Guidelines 
2018-04-23 09:40:30,Some British Evangelical leaders seem unable to talk about the way the church is growing in other parts of the worl 
2018-04-23 09:40:30,@asgartair @Tyson_Fury @automotivefash King  LTL TNRRR &amp act with a lot of class &amp in 10 years time  Tyson Lu 
2018-04-23 09:40:30,@natfedKatie @robwarm1 @Alison_Inman @natfednews He is watching 
2018-04-23 09:40:30,West Ham have been a bit rubbish this year but no need for over reaction and huge overhaul IMO Turn two draws into 
2018-04-23 09:40:30,heres that magic link   Thanks again one and all Im a very very lucky boy
2018-04-23 09:40:30,@hlimpo  I cant go Im on holiday
2018-04-23 09:40:31,@IrishRail Left my keys on train this morning going to Dublin Heuston
2018-04-23 09:40:31,Just going to accept that my hair is doing its own thing today and thats fine
2018-04-23 09:40:32,Good breakdown here via @kurtural_ 
2018-04-23 09:40:32,@AMAZlNGNATURE I think The Great White would think twice about taking this Big Mother on 
2018-04-23 09:40:32,A Rare Glimpse at a Deserted Great Wall of China Captured by Andres Gallardo Albajar  
2018-04-23 09:40:32,Happy birthday @JamieWillows23  
2018-04-23 09:40:33,@scallwagery @kearnsyLFC Bodie n Doyle are Ref an Lino
2018-04-23 09:40:33,Just like that 
2018-04-23 09:40:34,@ibisml Renowned Experts will gather to discuss about Challenges and Innovations in Nanomedicine and Drug Delivery 
2018-04-23 09:40:35,Am I being just a little bit cynical here but it does seem a bit you know what I meanstage managed again 
2018-04-23 09:40:35,Good luck to all those taking A Level drama with their practical exams today especially Molly and Jake
2018-04-23 09:40:36,@alanmansfield @bradleys_offlic @MatsonsWines Cheers Alan Thats Savage 
2018-04-23 09:40:36,@ElaineYoung94 Not functioning ovary between any of them in that photo yet they want to tell others who does work 
2018-04-23 09:40:36,Need a non boring cunt who has a business that wants a investment bored of giving money to people now for there own needs 
2018-04-23 09:40:36,im not saying Im cute but I am saying i feel like I look a little less not cute than usual 
2018-04-23 09:40:37,Scottish  Anglish fans take note 
2018-04-23 09:40:37,Edinburgh Old town @ Edinburgh United Kingdom 
2018-04-23 09:40:37,The official @eurovision album is out now Featuring all participants including our very own 
2018-04-23 09:40:38,Wind 6 mph W Barometer 10388 mb Rising slowly Temperature 131 C Rain today 00mm Humidity 66%
2018-04-23 09:40:39,@Scotwriter Im no expert but thought straps were set soon after bra purchase and left Your arrangement appears to 
2018-04-23 09:40:40,This happens all the time in all different weather and lighting conditions and in different places n now am convinc 
2018-04-23 09:40:41,earl schoolboy q and mac miller should also be dropping new shit soon since they drop albums every 2 years 
2018-04-23 09:40:41,Drag me Notorious Aali What a way to start my day 
2018-04-23 09:40:40,- youre a grown ass man recording two school boys kissing thats very worrying   - the boy on the left obviously 
2018-04-23 09:40:41,@trentaa98 hate to say it as we are a team but didnt half miss you and Robertson on Saturday #ynwa #lfc
2018-04-23 09:40:41,@Gator9191 @Ironwand Par for the course
2018-04-23 09:40:41,@OpheliaBenson @JandMo @thought4day2 Oh you can still get the good stuff if you look amongst the drops but its m 
2018-04-23 09:40:41,When ur drunk n tryna get in the club n the bouncer asks how old u are 
2018-04-23 09:40:42,Need a lesson in updating my twitter name
2018-04-23 09:40:42,@2423suzieq It has done me a lot of good Im looking forward to getting home as Ive missed my woofit plus Im rea 
2018-04-23 09:40:43,@liverbird17 No never been before It looks lovely Theres about 20 of us going
2018-04-23 09:40:43,#OOTD in @everything5 I do love a bargain    New video is up on my channel My first 
2018-04-23 09:40:43,Just posted a photo @ Shirley Beckenham 
2018-04-23 09:40:44,If you do the work you get rewarded There are no shortcuts in life -Michael Jordan @ Olympian 
2018-04-23 09:40:44,A 4 wooden box from The Works and I am all ready for #enpleinair in #Brittany  #art #artistontwitter 
2018-04-23 09:40:45,@AJ2088 Haha probably
2018-04-23 09:40:45,Such a beautiful place Visited a few years back now  
2018-04-23 09:40:45,Happy St Georges Day people  
2018-04-23 09:40:46,@TheEFCForum He wasnt liked before he started
