date,text
2018-02-06 11:38:24,Job applications surge across the UK, with figures rising by 83.6% in January 2018 compared to December 2017 https://t.co/c6rjg7Udt0
2018-02-06 11:38:26,show 4 tonight will be interesting with the guys Bash &amp; @barryonyango    8pm  https://t.co/L0HIJ6cZ2R
2018-02-06 11:38:29,"There are places where one stays and places that stay in one" en https://t.co/KmWWQlVeSY
2018-02-06 11:38:31,The fact that youve asked who Im talking to proves Im right, and I dont give a fuck about who you dont give a https://t.co/Z5AxzV9YiM
2018-02-06 11:38:31,Stupid with the yattie though.
2018-02-06 11:38:37,I feel like absolute garbonzo beans this morning https://t.co/EBpuaL7oW5
2018-02-06 11:38:38,Matt Hancock is not compliant with data protection, shocking for the man who is the Secretary of State for GDPR imp https://t.co/dWFOgTDbHA
2018-02-06 11:38:38,@SJ_NUFC Mayyyyyybeeee 
2018-02-06 11:38:39,@hollsbennett Pls say ur coming out with us ?
2018-02-06 11:38:39,Yes boys  https://t.co/SWxiGOFD9o
2018-02-06 11:38:40,@NadineDorries I'm sure you are an admirer of Churchill, so read and learn what he had to say about the duties of a https://t.co/hzHWr04Z7I
2018-02-06 11:38:43,Love This one ! https://t.co/Hr0qumIe3I
2018-02-06 11:38:44,@AlphaMkhi @homicidoll @PakiReign No. You have failed to understand what I am saying.  You said its his right to s https://t.co/NIR66k1esg
2018-02-06 11:38:44,It's been since women got the right to vote. We are celebrating with workshops today at E https://t.co/GzN3cbOzOi
2018-02-06 11:38:50,I wonder what @jeremycorbyn would say if he saw this. Not to mention black politicians in Britain https://t.co/RrRFUvscLC
2018-02-06 11:38:51,@davywilss @realDonaldTrump Och aye ,  payed for by English Oil
2018-02-06 11:38:52,is now trending in United Kingdom  https://t.co/QNhXBD9mrA https://t.co/vT4O2ILwdZ
2018-02-06 11:38:53,@TeenyannB @xandvt @stacie_stewart WOW 15 kg! Thats incredible cake is good, as is icrecream, as is Pizza  as y https://t.co/mQ5u5MoihL
2018-02-06 11:38:54,@jeremycorbyn Jeremy Corbyn has a poor sense of priorities. He tweets about pardoning the Sufragettes but still app https://t.co/m26GP2BCCz
2018-02-06 11:38:55,Join us on for   We have a great menu on the night, including https://t.co/GBGqjtTNWw
2018-02-06 11:38:56,@raichoo @SiFiveInc @fosdem @risc_v Sorry about that - things we're really hectic trying to get the chip demo toget https://t.co/jU4Z3wHUF7
2018-02-06 11:38:57,Opponents Harrogate Town  Danger Man : Joe Leesley https://t.co/f4rOMkIXdN
2018-02-06 11:39:00,@RTE2fm @gavinjames @tarastewartdj @ItsMeEricaCody I'm a hairdresser I can turn a sow's ear into a silk purse 
2018-02-06 11:39:01,@bryan_miano Who was on the bench for the youth team then????? He could have been a sub.
2018-02-06 11:39:06,U9 Netball is CANCELLED v Gateway &amp; Pipers this afternoon due to the cold weather. Swanbourne with U8s is still ON! https://t.co/hWoC1tMCCW
2018-02-06 11:39:14,@BBCBreakfast absolutely loved loved to see the all female presenting team this morning! 
2018-02-06 11:39:14,@Liz_Kentish @DaveWilsonFM Yes. They should. For example. You dont wear a uniform...
2018-02-06 11:39:15,@hughbarnard Look through the Twitter results and see who first mentions it...
2018-02-06 11:39:16,@MrTimDunn @TeamLondonBdg Thank you Tim for your opinion! Studies show that people dont like the look of bollards, https://t.co/3rNZrqVoYs
2018-02-06 11:39:30,@faith_slingback  hehe x
2018-02-06 11:39:36,Is it time for me to shut up about GDPR
2018-02-06 11:39:36,@TayOneFive Happy Birthday!!
2018-02-06 11:39:36,@chidiee  Baby 
2018-02-06 11:39:38,My global economics professor just showed a 30 second video of Trump talking and everyone booed
2018-02-06 11:39:42,Id genuinely forgotten about you until I saw a tweet that reminded me of you 
2018-02-06 11:39:46, S I M P L I C I T Y  Green goodness with pioneers @weledauk, this morning at https://t.co/06aTDOqPfF
2018-02-06 11:39:46,@ScottBlivtrusci @cootey59 @vlynxy @Angelinawrites @ebt51 @toxicpath @MartinDn1001 @war_with_lies @LilMsgss https://t.co/MF0btqAeiB
2018-02-06 11:39:46,Great to see life cycle approach to from @YourStMarys https://t.co/3rlVSFRu1S
2018-02-06 11:39:46,@judithannmax @MeridianMeats It is Judith, I just toast it lightly. @ChasSutcliffe likes a bit of cheddar with his 
2018-02-06 11:39:51,The Next Crash by @umairh https://t.co/sCXMvOXrIy
2018-02-06 11:39:51,@JamesTPoore @J_P_L_D Good luck!
2018-02-06 11:39:51,Officially retired  sports aint no good for you anyway @ https://t.co/jZsFDiiRHA
2018-02-06 11:39:52,All the best to @BTFC and @1EastThurrockFC tonight. A win away from FA Trophy QFs!
2018-02-06 11:39:53,Indeed https://t.co/coEyVbMHrV
2018-02-06 11:40:05,Worst but most popular take currently doing the rounds on Twitter- Ive never liked his films.
2018-02-06 11:40:06,@RosieandRollo Excellent! I sent a long distance wave!
2018-02-06 11:40:06,Hands on with the new Honor 9 lite! Impressive for 199!  - Pixel 2 XL -  https://t.co/ToFXaG5aj8
2018-02-06 11:40:07,@innocent @SubbuteoOficial is @piersmorgan classed as a star in the US? Would he be allowed padding?
2018-02-06 11:40:07,What is ? Well, it is not just about doctors and hospitals! Public health is about helping people and https://t.co/XYcgKqbCMN
2018-02-06 11:40:07,All Shook Up with my buds allshookupclub @ All Shook Up https://t.co/h1G6funKNx
2018-02-06 11:40:10,Infographic - What Does CRM Success Look Like? 5 examples that demonstrate how CRM helps organisations digitally tr https://t.co/2prq7IwQv0
2018-02-06 11:40:11,@LondonTravelCli do you have any supply of Hep A vaccine?
2018-02-06 11:40:12,Always amusing how everyone looks so aimless and lost when our office internet goes down.
2018-02-06 11:40:12,Proper slow Tuesday
2018-02-06 11:40:12,@David_Dowse1 @Freespeechbut @NormaFerrie @Hepworthclare best of three anyone?
2018-02-06 11:40:14,LVE GREEN LVE SEWING   https://t.co/jRXgUKs5le
2018-02-06 11:40:15,@BBCBreaking 100 Years of success for UK  Women's struggle demanding right of Vote. Prophet Mohammed pbuh granted https://t.co/ZCqTGYzKpG
2018-02-06 11:40:17,I am at Neal's Yard today and available for readings! Please do pop by to see me if you are in the area!! 
2018-02-06 11:40:17,Its okay to not be okay. Moving account of @gmpolice comms work by @amandacomms. Policy, planning, process is go https://t.co/bVCgZIUMPO
2018-02-06 11:40:19,The beauty that is by .....perfection! Well done @__M_H__ and @Tate Britain. https://t.co/2wSffd6Rsv
2018-02-06 11:40:21,'If fail so to a large extent does our society' These words issued by Peter Shore the then Secretary of Sta https://t.co/rT1TSXBudF
2018-02-06 11:40:23,The Future. . .  https://t.co/0zvvhJOaDW
2018-02-06 11:40:25,@thelwellrc @jenny_burbage @UoPSportScience @Sparsholt_Coll Thank you  its a pleasure as always to work with https://t.co/k19se4lCPb
2018-02-06 11:40:26,is now trending in United Kingdom  https://t.co/1Yti8MeBWX https://t.co/bEicPNZYAC
2018-02-06 11:40:29,Just posted a photo @ Leytonstone https://t.co/BmToB2ZSEB
2018-02-06 11:40:31,@juelzeebub @BrutalMaster Done &amp; done -now I need a stiff drink
2018-02-06 11:40:32,Ill be blogging about this when I write up last nights fab salon with @DoughtyLouise: we talked about the importa https://t.co/rrPXf2SKUT
2018-02-06 11:40:32,@alxndrleon How many of The Wiggles count?
2018-02-06 11:40:35,15% OFF Your Next Order At  https://t.co/j85P7T3g1u
2018-02-06 11:40:36,This weeks   Wild Front @wild_front  Tumble Party https://t.co/vpyRc6KUxE   https://t.co/KGBSKoAiFd
2018-02-06 11:40:40,Colorful part of London  @ London, United Kingdom https://t.co/cu8dFKBUsv
2018-02-06 11:40:41,@SamuelWhite5495 Congratulations
2018-02-06 11:40:41,Tomorrow is gunna hurt
2018-02-06 11:40:41,badminton is getting intense! @KingAlfredsPE vs @CherwellPE https://t.co/CIdBjmm2bE
2018-02-06 11:40:44,@rshotton So good... I'm nicking this one.
2018-02-06 11:40:45,Today we mark since some were allowed to  https://t.co/CsvYOyoWT3
2018-02-06 11:40:47,@TheDrewLynch  Airlines get tough on 'support pets' - https://t.co/4AczTXhEkE
2018-02-06 11:40:48,This solo adventure to has been one of the best decisions of my life.  Walked nearly 10 miles every day, sa https://t.co/8XID6ZMAzd
2018-02-06 11:40:49,How emosh I feel today Im definitely gonna cry seeing keyleigh in a dress
2018-02-06 11:40:49,Inspiring and educational keynote from Kathy Sienko OBE as we kick off at The Point https://t.co/C6M0IBvvGr
2018-02-06 11:40:50,Everyone can skate, you just need to try 
2018-02-06 11:40:53,Getting spicy for Tuesday with Caribbean cafe today jerk chicken or fried cod with red pepper salsa  https://t.co/sGIee3vhNT
2018-02-06 11:40:57,Is it time for me to shut up about GDPR?
2018-02-06 11:40:58,@Ed_Miliband @rosy26051980 Thank you for acknowledging our gender struggle. There is still a long way to go, and a https://t.co/yMMTKecDke
2018-02-06 11:41:00,Ngl Im glad the sooner 2018 ends the better. https://t.co/6BaZ9RVKw4
2018-02-06 11:41:01,Considering crowdfunding new Biz to provide parking meters in orbit around Mars @elonmusk
2018-02-06 11:41:03,I watched the most horrifying video of a stabbing at a teen house party. The knives in the video looked at 12 inche https://t.co/EYfWhjDgUU
2018-02-06 11:41:01,@ShopDARTisan Thank you! I hope you'll join me in exploring colour this week x
2018-02-06 11:41:03,The Garrett sisters are truly inspiring women.  Thanks to both Millicent and Elizabeth, I have the vote, a degree &amp; https://t.co/dpQCQaGPjt
2018-02-06 11:41:04,@cakeavelli Yeah I hear that, I don't mind having a box just don't want a curfew on it. I'm willing to drive like a granny for two years
2018-02-06 11:41:06,@GabbieBeachey @thetimes Thats my girl
2018-02-06 11:41:10,@HillsBalfour hey Im trying to get in touch with your https://t.co/tS4egngOcu team - any chance you could tell me https://t.co/edQTC6RFtM
2018-02-06 11:41:13,@Dimensions_Fest line up tomorrow!
2018-02-06 11:41:13,How will you enjoy your under the sun?  https://t.co/jGvi8H63Mc
2018-02-06 11:41:16,Here is my latest post from the Echo on in and we need to https://t.co/8oc4oibAuC
2018-02-06 11:41:17,@ScottBlivtrusci @stejwill @cootey59 @vlynxy @Angelinawrites @ebt51 @toxicpath @MartinDn1001 @war_with_lies https://t.co/aaTCGVQcTT
2018-02-06 11:41:18,Number of times you are allowed to bitch about the word "Easter" being taken off the boxes of Easter eggs = M (numb https://t.co/amkPQnYZ3o
2018-02-06 11:41:19,Looking at my header like https://t.co/u6IfwyP75U
2018-02-06 11:41:22,Who is this handsome chrononaut?  https://t.co/tOac1uBpcP @HamleysToys @DinosInTheWild
2018-02-06 11:41:27,Hospitals should sell e-cigarettes and provide vaping lounges, health officials say - Sky News https://t.co/pCyVUcgLHF
2018-02-06 11:41:28,Watching a work related webinar and theres a Q&amp;A session. Literally every single question looks like its coming f https://t.co/ird4SZb5nt
2018-02-06 11:41:28,St Valentine's Craft Workshop  https://t.co/AS7FjpmBa7
2018-02-06 11:41:28,@TaraGleed Piss off now get back in that fucking kitchen and dont come out till I tell you 
2018-02-06 11:41:29,@shemag12 @paulyboym1 Wanyama scored a couple of minutes later  https://t.co/smLc1CoiDU
2018-02-06 11:41:29,I really wish this was LANDO: A Star Wars Story, not SOLO https://t.co/O7UyMKI8w6
2018-02-06 11:41:33,Horrible day and I just wish my shares would stop going down
2018-02-06 11:41:33,Loved listening to @alixebovey yesterday -  wish it had been longer. Made me want to be an art historian @CourtauldStudy
2018-02-06 11:41:33,@Carpervert You say thst now.....
2018-02-06 11:41:34,First session with Martin and you guessed it... draws! Got the body into position and worked the https://t.co/1P0flWbjvq
2018-02-06 11:41:36,Theres a couple of ropey ones included and Im sure @babyjohnpeel has them all on vinyl https://t.co/4qT5prooQy
2018-02-06 11:41:37,@MariaGalmir Fabulous stuff - Rear end is very like a 55 Nomad with ribs on bumpers rather than tailgate https://t.co/I0Z9fQRh2v
2018-02-06 11:41:39,@katbrown I was literally speechless! He had planned the whole interview, including getting the researcher to tell https://t.co/FPFRB0FQsw
2018-02-06 11:41:43,This is shocking. https://t.co/GGnb6Kho8e
2018-02-06 11:41:48,2018 Seminars in and on  https://t.co/apfyIjobuz
2018-02-06 11:41:53,RIP lads @ManUtd
2018-02-06 11:41:54,@LucyBeresford hi Lucy where can I listen to your previous shows ?
2018-02-06 11:41:54,TONIGHT &gt; A crisis for the next generation - is London just for the wealthy? Join the debate hosted by @RIBA &amp; https://t.co/FBMJdRc9TB
2018-02-06 11:41:59,Why do these look like Oyster cards https://t.co/di7bfBYIbx
2018-02-06 11:42:01,Today is definitely not my day
2018-02-06 11:42:01,And thus Scott proves he is an idiot. https://t.co/EqlV53SoHm
2018-02-06 11:42:03,The most beautiful thing about is the secret in the Best example https://t.co/ahZQWcgyJY
2018-02-06 11:42:06,Want to be healthier in 2 weeks? Cut out sugar and starch. Your face will glow, your waist will slim, and your ener https://t.co/phtJUP0hle
2018-02-06 11:42:08,PREGNANCY-Be proud of your bump whatever your pregnancy is throwing at you. I suffered a lot in https://t.co/SBrGtqH35U
2018-02-06 11:42:10,@PieCorbett @samdaunt Oh I hear you!  Schools that ban said or nice make me want to weep.
2018-02-06 11:42:14,@PigletParker Woo Woos all round
2018-02-06 11:42:14,@djc1805 Imagine if the people behind that had thought of just giving people a real incentive to do just that..
2018-02-06 11:42:14,@m_plewes Ah yes @Timelinemadness
2018-02-06 11:42:15,Recruiting babies who have a sibling or parent with ADHD? Receive upto 80 for the study!  https://t.co/I7tls4kEYB
2018-02-06 11:42:16,@AndrewHolnessJM Taking down the zinc fencing helps!we must account for all kids ages 0 to 20 and make them be prou https://t.co/DarHrvNuwT
2018-02-06 11:42:18,So last night ended with my best friend throwing a drink (mine!) Over my boyfriend. Don't even ask. 
2018-02-06 11:42:18,The last team to take @BTFC Wembley. Make sure you get ya tickets and sign ya heart out and simply be the https://t.co/2lCru9WXOl
2018-02-06 11:42:20,My best to on her talk at the @Springboard_UK @KiaOvalEvents workshop on facilitating https://t.co/yCffKueGcA
2018-02-06 11:42:25,A little about our @VoldenBrews for you!!  https://t.co/Y25u7HIJKa
2018-02-06 11:42:31,@Permianlandgirl @EIAgov hi -- sorry got nothing. Maybe on my spam. please, try to email to javier.blas@gmail.com a https://t.co/ebDUYIGu40
2018-02-06 11:42:32,Morning
2018-02-06 11:42:37,https://t.co/BHOfPIIOC9 How the Munich air disaster unfolded: Hour-by-hour, day-by-day  the full story of Manchest https://t.co/VQCSw6ovLS
2018-02-06 11:42:37,People are so fucking dumbbbbbb
2018-02-06 11:42:41,A tragic and terrible story. Men are much likely to work full time - and when we campaign for better services outsi https://t.co/uoJuJpQQx9
2018-02-06 11:42:43,My wife is Indian. In her family which is fairly extensive there was a touch of envy of those family members (parti https://t.co/9VGGJCUDv3
2018-02-06 11:42:43,We just had an exciting meeting with this talented man running @tattamsbar  So many creative https://t.co/QuXa6xtsl5
2018-02-06 11:42:45,BP 6 billion profit shares price goes down. Capita skint and share price goes up. WTF
2018-02-06 11:42:46,Get this beautiful thing with @ShpockUK, the app: https://t.co/s8HZlzmfwI
2018-02-06 11:42:49,Jacqui Daly @ Savills makes a very good clear point on overseas investment being essential to supply homes for rent https://t.co/t5WUyL9Qdw
2018-02-06 11:42:53,@AnfieldHQ HE MISSED THE BALL PEOPLE
2018-02-06 11:42:54,I needed to see this today. https://t.co/gnR6609whG
2018-02-06 11:42:55,Not sure how @melreidgolf can say that prize money should be shared evenly between men and women in golf. If mens https://t.co/9KA4axLmLc
2018-02-06 11:42:56,... a chunk of what they have generated (male or female). If there are mixed sex competitions then fine. But I don https://t.co/kUyyjlwMfA
2018-02-06 11:42:58,@thetafferboy Honestly??? Ive not installed it yet
2018-02-06 11:43:04,Get this beautiful thing with @ShpockUK, the app: https://t.co/3GRoED2Xri
2018-02-06 11:43:05,Hi well meaning founders and heads of things. Focusing on diversity in your company isnt just hiring a black femal https://t.co/KjlPIhaeGN
2018-02-06 11:43:06,Awwwww so sad https://t.co/0s2VsRA75h
2018-02-06 11:43:07,Flavours of the day!  @ Crumbs &amp; Doilies https://t.co/63fQXLzlRi
2018-02-06 11:43:07,Passing through London landmarks into Victoria a minute ago is always a joy. Commuting by train isnt bad if you le https://t.co/VcVeciq6k7
2018-02-06 11:43:09,@venushorizon @jamesmartinchef @The_RHS Thanks for retweeting!
2018-02-06 11:43:11,@AlphaMkhi @homicidoll @PakiReign I realise that I am arguing with someone who lacks basic linguistic intelligence. https://t.co/SfcukNaQvW
2018-02-06 11:43:14,RT @Battsby: Anna Soubry is unwell... https://t.co/bt7lowwVBh  Errr.. I hope it's not fatal...
2018-02-06 11:43:14,LOVE having you guys come and Bubble with us.  There's always so much enthusiasm and fun in the room!!!  https://t.co/zNMoZUohYq
2018-02-06 11:43:15,@Femlafem Tears 
2018-02-06 11:43:18,@tracyhlewis @GoldiLevels Probably has a bath with her clothes on, Will never seen her in the altogether
2018-02-06 11:43:20,@WeLearn_ @royalsociety @WeEOLC @WeNurses Thanks, I'll stand still whilst using my phone 
2018-02-06 11:43:22,What fucking cunts. Poor helpless dog https://t.co/cKiBAt61AV
2018-02-06 11:43:22,of our PUD stars- excellent acting and improvisation stepping into the shoes of characters from ! Now https://t.co/6DqcZ9htD3
2018-02-06 11:43:25,@carolinethappel introducing you virtually to @DrTherapies 
2018-02-06 11:43:25,Would kill to see @GordonRamsay go after Tasty for playing this recipe as their own... https://t.co/WNr7MA5TCf
2018-02-06 11:43:25,@johnrosslinden @Trow_Fire_Stn Hahaha John, you topper  xx
2018-02-06 11:43:28,@Beantpl165 @jamesmartinchef @The_RHS Thanks for retweeting!
2018-02-06 11:43:28,@fizzy_dave @NFLGirlUK And - Literally a question from Dave comes in.....
2018-02-06 11:43:28,The Flowers of England... https://t.co/9XE6AZnhgg
2018-02-06 11:43:29,is now trending in   https://t.co/Hq5e9yS3nU https://t.co/AguZHJ7YBT
2018-02-06 11:43:31,Crying https://t.co/6xFKYFyxF9
2018-02-06 11:43:33,Love it! @elonmusk is a beast! https://t.co/we0TpQwxT0
2018-02-06 11:43:36,@GoldiLevels @tracyhlewis She's a shaker....
2018-02-06 11:43:36,A few more snaps from Saturdays shows https://t.co/PXkFhzTkmI
2018-02-06 11:43:37,1000 British visitors to be invited to ancient Chinese  city of Xian for welcome ceremony following todays officia https://t.co/sntY8tEa7P
2018-02-06 11:43:39,@79Mxn @jamesmartinchef @The_RHS Thanks for retweeting!!
2018-02-06 11:43:39,100 yrs ago, many women of color where not legible to vote, legibility was based on income and class @TyburnGallery @AFFORD_UK
2018-02-06 11:43:42,Im still up 126% https://t.co/I5T0jg6doV
2018-02-06 11:43:44,Lets do some we shouldnt be doing this things.   Harrods https://t.co/CThiE1MRE7
2018-02-06 11:43:48,I cant stop laughing https://t.co/GpT9HDHFzr
2018-02-06 11:43:52,A.Y.O RADIO UK would like to send a BIG HAPPY BIRTHDAY SHOUTOUT to our own outstanding teenage https://t.co/cPDkPu267s
2018-02-06 11:43:52,Hi guys, I am looking for an experienced Body Piercer to join our shop in Finsbury Park.  You https://t.co/DsXjLy1vKm
2018-02-06 11:43:53,Grief aside, I think Im in a really good place right now and I love it  @ Travelodge Hotel - https://t.co/xh4vRj4a07
2018-02-06 11:43:54,@Hamzininho @Gamesdealcom Scammers, there tryna deny ive even ordered now.
2018-02-06 11:43:54,@CarolineLucas Steady on old girl, there's no need for that.
2018-02-06 11:43:54,If you have a younger siblings, family members, neighbors and friends that's planning an event or party of any capa https://t.co/mtoWQ9yqru
2018-02-06 11:43:55,@mhwolfson I have that one too in my Met Live box. I don't have Zinka's commercial recording, though...
2018-02-06 11:43:54,is now trending in United Kingdom  https://t.co/em6K5Y3coJ https://t.co/UybPPMM5NM
2018-02-06 11:43:57,Drake is a handsome bastard sha https://t.co/htwp6dZYcs
2018-02-06 11:44:05,O'Brien is barking so far up the wrong tree today it's laughable.  
2018-02-06 11:44:05,@cevangelista413 Rewatched it the other night. A straight up masterpiece. The peak of all those films that were par https://t.co/QbaM8Hc1xD
2018-02-06 11:44:05,https://t.co/6Z9hurXTh9  @ Notting Hill https://t.co/tYLoZZ8QSb
2018-02-06 11:44:06,@kellygang451 @MrStevenCree I played an ant, too. In The Insect Play by the apek brothers. We wore swimming caps with antenna.
2018-02-06 11:44:06,Did Stryper Break One of the Ten Commandments With New Album Title? https://t.co/kbEwYDDZFH https://t.co/jLNXpgaOTq
2018-02-06 11:44:08,Honestly I feel like the only way I'm getting through today is by looking at puppies and kittens
2018-02-06 11:44:10,@IsleOfWightFest Big Top stage is where I would like to perform..
2018-02-06 11:44:10,Do you have a baby (0-14 months)? Does your baby have a sibling/parent with ADHD? Receive upto 80 to take part in https://t.co/4msV92Y3bG
2018-02-06 11:44:09,This Night going off come party with us @RomeoLondon  @Lisamaffiauk   https://t.co/FznYN3jARh
2018-02-06 11:44:11,Get this beautiful thing with @ShpockUK, the app: https://t.co/osA3Wp7ykW
2018-02-06 11:44:16,Feel like going to @peggyporschen again  
2018-02-06 11:44:16,@boondoggleUK have a stand at spitalfields market today! Come along to buy a limited edition t-shirt, only 15! https://t.co/m0Uu8MbPQv
2018-02-06 11:44:20,@Largeplum @MisssPatrice Why is it standard policy for someone of a Unionist persuasion to defend the indefensible https://t.co/x860TwPIqM
2018-02-06 11:44:23,Toms 2400 FM operator survey reveals 1- knowing Work has an impact 2- recognition &amp; appreciation 3- having a share https://t.co/L366Ysl7ws
2018-02-06 11:44:26,Weve paid out over 138MILLION to our @wld partners. Thats a lot of tax money for the country too. Youre welcome https://t.co/nvXWLlE38n
2018-02-06 11:44:28,18-19 NHS England Priorities worth a read https://t.co/wAj92MDAnY
2018-02-06 11:44:30,@UKinBrunei @CWEICofficial may be interested in the final result!
